ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
54412505,286838813,2025-10-09 18:25:19+05:30,,1,0,123456,286838813,3,0.05,49.654,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
54412508,286838821,2025-10-09 18:25:22+05:30,,1,0,123456,286838821,3,0.05,49.655,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
54413069,286840020,2025-10-09 18:30:04+05:30,,1,1,123456,286824572,4,0.36,25117.89,0.0,0.0,45.61,0.0,NAS100.s,[sl 25117.89],
54413193,286840247,2025-10-09 18:30:41+05:30,,0,0,123456,286840247,3,0.58,25122.22,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54413413,286840603,2025-10-09 18:31:35+05:30,,0,1,123456,286827569,4,0.05,4039.46,0.0,0.0,1.75,0.0,XAUUSD.s,[sl 4039.46],
54413414,286840604,2025-10-09 18:31:35+05:30,,0,1,123456,286827597,4,0.05,4039.46,0.0,0.0,-1.85,0.0,XAUUSD.s,[sl 4039.46],
54413454,286840691,2025-10-09 18:31:54+05:30,,1,1,123456,286840247,4,0.58,25109.85,0.0,0.0,-71.75,0.0,NAS100.s,[sl 25109.85],
54413517,286840852,2025-10-09 18:32:51+05:30,,0,0,123456,286840852,3,0.51,25121.92,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54414012,286841998,2025-10-09 18:37:57+05:30,,1,0,123456,286841998,3,0.05,4036.84,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54414026,286842014,2025-10-09 18:37:59+05:30,,1,0,123456,286842014,3,0.05,4036.84,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54414334,286842841,2025-10-09 18:42:42+05:30,,0,1,123456,286835262,4,0.45,25127.78,0.0,0.0,12.56,0.0,NAS100.s,[sl 25127.78],
54414354,286842919,2025-10-09 18:43:06+05:30,,0,1,123456,286835250,4,0.45,25129.25,0.0,0.0,5.72,0.0,NAS100.s,[sl 25129.25],
54414768,286844071,2025-10-09 18:50:11+05:30,,1,0,123456,286844071,3,0.59,25126.27,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
54414769,286844073,2025-10-09 18:50:13+05:30,,1,0,123456,286844073,3,0.59,25125.77,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
54415099,286844785,2025-10-09 18:55:37+05:30,,1,1,123456,286840852,4,0.51,25115.69,0.0,0.0,-31.77,0.0,NAS100.s,[sl 25115.69],
54415127,286844881,2025-10-09 18:56:20+05:30,,0,0,123456,286844881,3,0.56,25117.92,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54415455,286845422,2025-10-09 19:00:13+05:30,,1,1,123456,286844881,4,0.56,25105.57,0.0,0.0,-69.16,0.0,NAS100.s,[sl 25105.57],
54415636,286845817,2025-10-09 19:02:47+05:30,,0,0,123456,286845817,3,0.49,25113.17,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54417323,286848986,2025-10-09 19:18:11+05:30,,0,1,123456,286841998,4,0.05,4040.43,0.0,0.0,-17.95,0.0,XAUUSD.s,[sl 4040.43],
54417325,286848987,2025-10-09 19:18:11+05:30,,0,1,123456,286842014,4,0.05,4040.43,0.0,0.0,-17.95,0.0,XAUUSD.s,[sl 4040.43],
54418489,286850992,2025-10-09 19:25:01+05:30,,0,1,123456,286844073,4,0.59,25118.78,0.0,0.0,41.24,0.0,NAS100.s,[sl 25118.78],
54418490,286850991,2025-10-09 19:25:01+05:30,,0,1,123456,286844071,4,0.59,25118.65,0.0,0.0,44.96,0.0,NAS100.s,[sl 25118.65],
54418512,286851042,2025-10-09 19:25:21+05:30,,1,0,123456,286851042,3,0.05,4041.25,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54418515,286851048,2025-10-09 19:25:23+05:30,,1,0,123456,286851048,3,0.05,4041.32,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54419024,286851783,2025-10-09 19:27:45+05:30,,0,1,123456,286851048,4,0.05,4043.38,0.0,0.0,-10.3,0.0,XAUUSD.s,[sl 4043.38],
54419026,286851782,2025-10-09 19:27:45+05:30,,0,1,123456,286851042,4,0.05,4043.36,0.0,0.0,-10.55,0.0,XAUUSD.s,[sl 4043.36],
54420378,286853657,2025-10-09 19:32:11+05:30,,1,1,123456,286836640,4,0.05,4043.54,0.0,0.0,34.6,0.0,XAUUSD.s,[sl 4043.54],
54420525,286853869,2025-10-09 19:32:34+05:30,,0,0,123456,286853869,3,0.05,4042.4,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
54420569,286853916,2025-10-09 19:32:36+05:30,,1,0,123456,286853916,3,0.05,4042.09,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54420588,286853936,2025-10-09 19:32:38+05:30,,1,0,123456,286853936,3,0.05,4042.21,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54421757,286855868,2025-10-09 19:37:47+05:30,,1,0,123456,286855868,3,0.5,25120.02,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
54421764,286855877,2025-10-09 19:37:49+05:30,,1,0,123456,286855877,3,0.5,25120.15,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
54421987,286856233,2025-10-09 19:39:10+05:30,,1,1,123456,286853869,4,0.05,4039.48,0.0,0.0,-14.6,0.0,XAUUSD.s,[sl 4039.48],
54422147,286856484,2025-10-09 19:39:52+05:30,,0,0,123456,286856484,3,0.05,4039.67,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
54423502,286858890,2025-10-09 19:47:12+05:30,,1,1,123456,286856484,4,0.05,4036.08,0.0,0.0,-17.95,0.0,XAUUSD.s,[sl 4036.08],
54425470,286862223,2025-10-09 19:56:26+05:30,,0,1,123456,286855868,4,0.5,25132.55,0.0,0.0,-62.65,0.0,NAS100.s,[sl 25132.55],
54425553,286862360,2025-10-09 19:56:52+05:30,,0,1,123456,286855877,4,0.5,25132.6,0.0,0.0,-62.25,0.0,NAS100.s,[sl 25132.60],
54425681,286862570,2025-10-09 19:57:41+05:30,,0,0,123456,286862570,3,0.05,4035.58,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54425685,286862580,2025-10-09 19:57:43+05:30,,0,0,123456,286862580,3,0.05,4035.65,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54426541,286863767,2025-10-09 20:00:27+05:30,,0,1,123456,286853916,4,0.05,4038.22,0.0,0.0,19.35,0.0,XAUUSD.s,[sl 4038.22],
54426590,286863836,2025-10-09 20:00:34+05:30,,0,1,123456,286853936,4,0.05,4038.52,0.0,0.0,18.45,0.0,XAUUSD.s,[sl 4038.52],
54427742,286865602,2025-10-09 20:05:05+05:30,,1,0,123456,286865602,3,0.57,25127.97,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
54427757,286865638,2025-10-09 20:05:15+05:30,,1,1,123456,286845817,4,0.49,25125.12,0.0,0.0,58.56,0.0,NAS100.s,[sl 25125.12],
54427952,286865947,2025-10-09 20:06:08+05:30,,0,0,123456,286865947,3,0.55,25129.32,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54430019,286869388,2025-10-09 20:16:43+05:30,,1,1,123456,286865947,4,0.55,25117.99,0.0,0.0,-62.32,0.0,NAS100.s,[sl 25117.99],
54430174,286869657,2025-10-09 20:17:29+05:30,,0,0,123456,286869657,3,0.52,25120.32,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54431835,286872440,2025-10-09 20:25:38+05:30,,1,0,123456,286872440,3,0.05,4043.9,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54431838,286872450,2025-10-09 20:25:39+05:30,,1,0,123456,286872450,3,0.05,4043.79,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54432503,286873648,2025-10-09 20:29:18+05:30,,0,1,123456,286838821,4,0.05,49.713,0.0,0.0,-2.9,0.0,XAGUSD.s,[sl 49.713],
54432504,286873647,2025-10-09 20:29:18+05:30,,0,1,123456,286838813,4,0.05,49.713,0.0,0.0,-2.95,0.0,XAGUSD.s,[sl 49.713],
54432589,286873807,2025-10-09 20:29:53+05:30,,1,1,123456,286869657,4,0.52,25111.36,0.0,0.0,-46.59,0.0,NAS100.s,[sl 25111.36],
54433069,286874437,2025-10-09 20:30:51+05:30,,1,0,123456,286874437,3,0.05,49.684,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
54433085,286874455,2025-10-09 20:30:53+05:30,,1,0,123456,286874455,3,0.05,49.686,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
54433098,286874470,2025-10-09 20:30:55+05:30,,0,0,123456,286874470,3,0.47,25125.05,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54433449,286875009,2025-10-09 20:32:00+05:30,,1,1,123456,286862570,4,0.05,4040.96,0.0,0.0,26.9,0.0,XAUUSD.s,[sl 4040.96],
54433453,286875010,2025-10-09 20:32:00+05:30,,1,1,123456,286862580,4,0.05,4040.96,0.0,0.0,26.55,0.0,XAUUSD.s,[sl 4040.96],
54433619,286875251,2025-10-09 20:32:28+05:30,,0,1,123456,286874437,4,0.05,49.756,0.0,0.0,-3.6,0.0,XAGUSD.s,[sl 49.756],
54433623,286875258,2025-10-09 20:32:29+05:30,,0,1,123456,286874455,4,0.05,49.758,0.0,0.0,-3.6,0.0,XAGUSD.s,[sl 49.758],
54433729,286875441,2025-10-09 20:32:59+05:30,,0,0,123456,286875441,3,0.05,4041.73,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
54436759,286879875,2025-10-09 20:43:13+05:30,,1,1,123456,286874470,4,0.47,25110.4,0.0,0.0,-68.86,0.0,NAS100.s,[sl 25110.40],
54436833,286880119,2025-10-09 20:44:30+05:30,,1,0,123456,286880119,3,0.05,49.721,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
54436834,286880124,2025-10-09 20:44:31+05:30,,1,0,123456,286880124,3,0.05,49.723,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
54437006,286880460,2025-10-09 20:45:37+05:30,,0,0,123456,286880460,3,0.49,25115.55,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
54437014,286880474,2025-10-09 20:45:39+05:30,,0,0,123456,286880474,3,0.49,25115.67,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
54437181,286880819,2025-10-09 20:46:57+05:30,,0,1,123456,286880119,4,0.05,49.797,0.0,0.0,-3.8,0.0,XAGUSD.s,[sl 49.797],
54437211,286880865,2025-10-09 20:47:02+05:30,,0,1,123456,286880124,4,0.05,49.801,0.0,0.0,-3.9,0.0,XAGUSD.s,[sl 49.801],
54437596,286881484,2025-10-09 20:48:46+05:30,,1,1,123456,286780853,3,0.05,49.824,0.0,0.0,51.15,0.0,XAGUSD.s,Close Position,
54437797,286881825,2025-10-09 20:49:50+05:30,,0,0,123456,286881825,3,0.05,49.869,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
54437894,286881933,2025-10-09 20:50:01+05:30,,1,1,123456,286875441,4,0.05,4039.46,0.0,0.0,-11.35,0.0,XAUUSD.s,[sl 4039.46],
54438220,286882391,2025-10-09 20:50:53+05:30,,0,0,123456,286882391,3,0.05,4039.03,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
54439509,286884498,2025-10-09 20:56:14+05:30,,0,1,123456,286872440,4,0.05,4042.61,0.0,0.0,6.45,0.0,XAUUSD.s,[sl 4042.61],
54439523,286884517,2025-10-09 20:56:14+05:30,,0,1,123456,286872450,4,0.05,4042.66,0.0,0.0,5.65,0.0,XAUUSD.s,[sl 4042.66],
54440119,286885626,2025-10-09 21:00:01+05:30,,0,1,123456,286865602,4,0.57,25127.47,0.0,0.0,2.85,0.0,NAS100.s,[sl 25127.47],
54440150,286885686,2025-10-09 21:00:11+05:30,,1,0,123456,286885686,3,0.05,49.967,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
54440155,286885697,2025-10-09 21:00:14+05:30,,1,0,123456,286885697,3,0.05,49.963,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
54440478,286886264,2025-10-09 21:02:18+05:30,,1,0,123456,286886264,3,0.48,25118.6,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
54440886,286887074,2025-10-09 21:05:25+05:30,,1,0,123456,286887074,3,0.05,4041.18,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54440958,286887153,2025-10-09 21:05:27+05:30,,1,0,123456,286887153,3,0.05,4041.16,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54441455,286888002,2025-10-09 21:08:03+05:30,,0,1,123456,286885697,4,0.05,50.072,0.0,0.0,-5.45,0.0,XAGUSD.s,[sl 50.072],
54441456,286888001,2025-10-09 21:08:03+05:30,,0,1,123456,286885686,4,0.05,50.073,0.0,0.0,-5.3,0.0,XAGUSD.s,[sl 50.073],
54442090,286889006,2025-10-09 21:10:44+05:30,,1,0,123456,286889006,3,0.05,49.956,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
54442097,286889018,2025-10-09 21:10:46+05:30,,1,0,123456,286889018,3,0.05,49.962,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
54443661,286891181,2025-10-09 21:14:55+05:30,,0,1,123456,286887074,4,0.05,4045.45,0.0,0.0,-21.35,0.0,XAUUSD.s,[sl 4045.45],
54443664,286891182,2025-10-09 21:14:55+05:30,,0,1,123456,286887153,4,0.05,4045.45,0.0,0.0,-21.45,0.0,XAUUSD.s,[sl 4045.45],
54443977,286891660,2025-10-09 21:15:55+05:30,,0,1,123456,286889018,4,0.05,50.09,0.0,0.0,-6.4,0.0,XAGUSD.s,[sl 50.090],
54443978,286891659,2025-10-09 21:15:55+05:30,,0,1,123456,286889006,4,0.05,50.09,0.0,0.0,-6.7,0.0,XAGUSD.s,[sl 50.090],
54445640,286893959,2025-10-09 21:20:02+05:30,,1,0,123456,286893959,3,0.05,4043.1,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54445665,286893989,2025-10-09 21:20:04+05:30,,1,0,123456,286893989,3,0.05,4042.69,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54445728,286894066,2025-10-09 21:20:09+05:30,,1,1,123456,286882391,4,0.05,4041.92,0.0,0.0,14.45,0.0,XAUUSD.s,[sl 4041.92],
54446007,286894510,2025-10-09 21:21:08+05:30,,0,0,123456,286894510,3,0.05,4045.13,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
54446015,286894524,2025-10-09 21:21:10+05:30,,0,0,123456,286894524,3,0.05,4045.19,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54446030,286894546,2025-10-09 21:21:12+05:30,,0,0,123456,286894546,3,0.05,4045.5,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54446416,286895189,2025-10-09 21:22:46+05:30,,0,1,123456,286893989,4,0.05,4047.48,0.0,0.0,-23.95,0.0,XAUUSD.s,[sl 4047.48],
54446500,286895316,2025-10-09 21:23:02+05:30,,0,1,123456,286893959,4,0.05,4047.83,0.0,0.0,-23.65,0.0,XAUUSD.s,[sl 4047.83],
54446505,286895324,2025-10-09 21:23:03+05:30,,0,1,123456,286886264,4,0.48,25130.63,0.0,0.0,-57.74,0.0,NAS100.s,[sl 25130.63],
54450091,286900304,2025-10-09 21:31:07+05:30,,1,0,123456,286900304,3,0.48,25128.37,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
54450094,286900314,2025-10-09 21:31:09+05:30,,1,0,123456,286900314,3,0.48,25128.37,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
54450794,286901363,2025-10-09 21:33:13+05:30,,1,1,123456,286881825,3,0.05,50.895,0.0,0.0,51.3,0.0,XAGUSD.s,Close Position,
54451353,286902096,2025-10-09 21:34:16+05:30,,0,0,123456,286902096,3,0.05,50.954,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
54452721,286903960,2025-10-09 21:37:24+05:30,,1,1,123456,286894510,3,0.05,4055.11,0.0,0.0,49.9,0.0,XAUUSD.s,Close Position,
54452731,286903975,2025-10-09 21:37:27+05:30,,1,1,123456,286894524,3,0.05,4055.46,0.0,0.0,51.35,0.0,XAUUSD.s,Close Position,
54453764,286905439,2025-10-09 21:40:35+05:30,,1,1,123456,286894546,3,0.05,4056.62,0.0,0.0,55.6,0.0,XAUUSD.s,Close Position,
54453895,286905646,2025-10-09 21:41:05+05:30,,1,1,123456,286880460,4,0.49,25116.56,0.0,0.0,4.95,0.0,NAS100.s,[sl 25116.56],
54453896,286905647,2025-10-09 21:41:05+05:30,,1,1,123456,286880474,4,0.49,25116.46,0.0,0.0,3.87,0.0,NAS100.s,[sl 25116.46],
54454159,286905990,2025-10-09 21:41:38+05:30,,0,0,123456,286905990,3,0.05,4057.41,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
54454185,286906022,2025-10-09 21:41:40+05:30,,1,0,123456,286906022,3,0.05,50.995,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
54454202,286906043,2025-10-09 21:41:43+05:30,,1,0,123456,286906043,3,0.05,51.022,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
54454233,286906093,2025-10-09 21:41:49+05:30,,0,0,123456,286906093,3,0.45,25115.82,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54454590,286906603,2025-10-09 21:42:47+05:30,,1,1,123456,286902096,4,0.05,50.908,0.0,0.0,-2.3,0.0,XAGUSD.s,[sl 50.908],
54454605,286906632,2025-10-09 21:42:52+05:30,,0,0,123456,286906632,3,0.05,50.999,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
54455069,286907383,2025-10-09 21:44:42+05:30,,1,1,123456,286906632,4,0.05,50.687,0.0,0.0,-15.6,0.0,XAGUSD.s,[sl 50.687],
54455148,286907515,2025-10-09 21:45:01+05:30,,0,0,123456,286907515,3,0.05,50.848,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
54455560,286907987,2025-10-09 21:45:22+05:30,,1,1,123456,286907515,4,0.05,50.52,0.0,0.0,-16.4,0.0,XAGUSD.s,[sl 50.520],
54456060,286908614,2025-10-09 21:46:07+05:30,,0,0,123456,286908614,3,0.05,50.708,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
54456221,286908853,2025-10-09 21:46:40+05:30,,1,1,123456,286905990,4,0.05,4050.65,0.0,0.0,-33.8,0.0,XAUUSD.s,[sl 4050.65],
54456509,286909222,2025-10-09 21:47:10+05:30,,0,0,123456,286909222,3,0.05,4050.18,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
54457594,286910799,2025-10-09 21:50:18+05:30,,1,0,123456,286910799,3,0.05,4051.89,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54457635,286910849,2025-10-09 21:50:21+05:30,,1,0,123456,286910849,3,0.05,4051.65,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54459263,286913239,2025-10-09 21:54:55+05:30,,0,1,123456,286900304,4,0.48,25130.49,0.0,0.0,-10.18,0.0,NAS100.s,[sl 25130.49],
54459286,286913273,2025-10-09 21:54:56+05:30,,0,1,123456,286900314,4,0.48,25130.59,0.0,0.0,-10.66,0.0,NAS100.s,[sl 25130.59],
54460333,286915101,2025-10-09 22:00:08+05:30,,1,1,123456,286906093,4,0.45,25116.67,0.0,0.0,3.83,0.0,NAS100.s,[sl 25116.67],
54461245,286916246,2025-10-09 22:01:41+05:30,,0,0,123456,286916246,3,0.36,25124.97,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54461253,286916259,2025-10-09 22:01:43+05:30,,1,0,123456,286916259,3,0.36,25121.6,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
54461260,286916270,2025-10-09 22:01:45+05:30,,1,0,123456,286916270,3,0.36,25122.32,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
54461734,286916990,2025-10-09 22:03:11+05:30,,1,1,123456,286916246,4,0.36,25105.38,0.0,0.0,-70.52,0.0,NAS100.s,[sl 25105.38],
54461899,286917272,2025-10-09 22:03:55+05:30,,0,0,123456,286917272,3,0.33,25101.62,0.0,0.0,0.0,0.0,NAS100.s,MeanReversion,
54461931,286917339,2025-10-09 22:04:07+05:30,,1,1,123456,286908614,4,0.05,50.35,0.0,0.0,-17.9,0.0,XAGUSD.s,[sl 50.350],
54462275,286917747,2025-10-09 22:04:34+05:30,,1,1,123456,286909222,4,0.05,4049.64,0.0,0.0,-2.7,0.0,XAUUSD.s,[sl 4049.64],
54462793,286918325,2025-10-09 22:04:58+05:30,,0,0,123456,286918325,3,0.05,4048.28,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
54462856,286918397,2025-10-09 22:05:01+05:30,,0,0,123456,286918397,3,0.05,50.383,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
54465037,286921238,2025-10-09 22:08:44+05:30,,1,1,123456,286917272,4,0.33,25089.08,0.0,0.0,-41.38,0.0,NAS100.s,[sl 25089.08],
54465533,286921828,2025-10-09 22:09:28+05:30,,0,0,123456,286921828,3,0.29,25096.75,0.0,0.0,0.0,0.0,NAS100.s,MeanReversion,
54466579,286923108,2025-10-09 22:11:09+05:30,,1,1,123456,286918325,4,0.05,4040.34,0.0,0.0,-39.7,0.0,XAUUSD.s,[sl 4040.34],
54466782,286923319,2025-10-09 22:11:35+05:30,,0,1,123456,286910799,3,0.05,4039.73,0.0,0.0,60.8,0.0,XAUUSD.s,Close Position,
54466804,286923349,2025-10-09 22:11:38+05:30,,0,1,123456,286910849,3,0.05,4039.75,0.0,0.0,59.5,0.0,XAUUSD.s,Close Position,
54466863,286923444,2025-10-09 22:11:52+05:30,,1,1,123456,286921828,4,0.29,25073.32,0.0,0.0,-67.95,0.0,NAS100.s,[sl 25073.32],
54467828,286924537,2025-10-09 22:12:53+05:30,,0,0,123456,286924537,3,0.24,25066.67,0.0,0.0,0.0,0.0,NAS100.s,MeanReversion,
54469728,286926818,2025-10-09 22:15:00+05:30,,0,0,123456,286926818,3,0.05,4031.4,0.0,0.0,0.0,0.0,XAUUSD.s,MeanReversion,
54470767,286928063,2025-10-09 22:16:07+05:30,,1,0,123456,286928063,3,0.05,4028.45,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54470879,286928220,2025-10-09 22:16:10+05:30,,1,1,123456,286918397,4,0.05,49.921,0.0,0.0,-23.1,0.0,XAGUSD.s,[sl 49.921],
54472903,286930512,2025-10-09 22:17:45+05:30,,1,1,123456,286926818,4,0.05,4021.65,0.0,0.0,-48.75,0.0,XAUUSD.s,[sl 4021.65],
54473940,286931708,2025-10-09 22:18:21+05:30,,0,0,123456,286931708,3,0.05,4025.21,0.0,0.0,0.0,0.0,XAUUSD.s,MeanReversion,
54473979,286931746,2025-10-09 22:18:24+05:30,,0,1,123456,286906022,3,0.05,49.981,0.0,0.0,50.7,0.0,XAGUSD.s,Close Position,
54474028,286931796,2025-10-09 22:18:26+05:30,,0,1,123456,286906043,3,0.05,50.0,0.0,0.0,51.1,0.0,XAGUSD.s,Close Position,
54474577,286932419,2025-10-09 22:18:58+05:30,,0,1,123456,286916259,4,0.36,25092.26,0.0,0.0,105.62,0.0,NAS100.s,[sl 25092.26],
54474583,286932428,2025-10-09 22:18:58+05:30,,0,1,123456,286916270,4,0.36,25092.63,0.0,0.0,106.88,0.0,NAS100.s,[sl 25092.63],
54475127,286933142,2025-10-09 22:19:34+05:30,,1,0,123456,286933142,3,0.05,49.911,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
54475885,286934087,2025-10-09 22:20:41+05:30,,0,0,123456,286934087,3,0.05,50.073,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
54475919,286934128,2025-10-09 22:20:44+05:30,,0,0,123456,286934128,3,0.05,50.081,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
54477616,286936203,2025-10-09 22:22:54+05:30,,1,0,123456,286936203,3,0.18,25076.87,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
54477666,286936259,2025-10-09 22:22:57+05:30,,1,0,123456,286936259,3,0.18,25075.67,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
54478305,286937042,2025-10-09 22:23:30+05:30,,1,1,123456,286924537,4,0.24,25065.36,0.0,0.0,-3.14,0.0,NAS100.s,[sl 25065.36],
54478668,286937484,2025-10-09 22:24:03+05:30,,0,0,123456,286937484,3,0.17,25075.85,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
54478682,286937505,2025-10-09 22:24:05+05:30,,0,0,123456,286937505,3,0.17,25075.17,0.0,0.0,0.0,0.0,NAS100.s,MeanReversion,
54482243,286941739,2025-10-09 22:27:38+05:30,,1,1,123456,286931708,4,0.05,4018.39,0.0,0.0,-34.1,0.0,XAUUSD.s,[sl 4018.39],
54482816,286942457,2025-10-09 22:28:14+05:30,,0,0,123456,286942457,3,0.05,4024.33,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54482844,286942493,2025-10-09 22:28:17+05:30,,0,0,123456,286942493,3,0.05,4023.59,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54483450,286943337,2025-10-09 22:29:20+05:30,,0,1,123456,286928063,3,0.05,4018.09,0.0,0.0,51.8,0.0,XAUUSD.s,Close Position,
54483482,286943389,2025-10-09 22:29:23+05:30,,1,1,123456,286942457,3,0.05,4017.84,0.0,0.0,-32.45,0.0,XAUUSD.s,Close Position,
54484665,286944783,2025-10-09 22:30:26+05:30,,1,1,123456,286942493,3,0.05,4014.14,0.0,0.0,-47.25,0.0,XAUUSD.s,Close Position,
54484699,286944822,2025-10-09 22:30:28+05:30,,1,0,123456,286944822,3,0.05,4014.51,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54485721,286946001,2025-10-09 22:31:31+05:30,,0,0,123456,286946001,3,0.05,4016.34,0.0,0.0,0.0,0.0,XAUUSD.s,MeanReversion,
54486954,286947407,2025-10-09 22:32:34+05:30,,0,1,123456,286944822,3,0.05,4022.58,0.0,0.0,-40.35,0.0,XAUUSD.s,Close Position,
54489886,286950974,2025-10-09 22:36:41+05:30,,1,1,123456,286946001,3,0.05,4027.85,0.0,0.0,57.55,0.0,XAUUSD.s,Close Position,
54489966,286951084,2025-10-09 22:36:55+05:30,,0,1,123456,286933142,4,0.05,50.296,0.0,0.0,-19.25,0.0,XAGUSD.s,[sl 50.296],
54490527,286951784,2025-10-09 22:37:45+05:30,,0,0,123456,286951784,3,0.05,4026.71,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
54490541,286951804,2025-10-09 22:37:47+05:30,,0,0,123456,286951804,3,0.05,4026.7,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54492150,286953900,2025-10-09 22:40:55+05:30,,1,0,123456,286953900,3,0.05,4023.53,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
54492166,286953921,2025-10-09 22:40:57+05:30,,1,0,123456,286953921,3,0.05,4024.14,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
54492187,286953951,2025-10-09 22:40:59+05:30,,1,0,123456,286953951,3,0.05,50.236,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
54492203,286953977,2025-10-09 22:41:02+05:30,,1,0,123456,286953977,3,0.05,50.231,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
54496112,286959227,2025-10-09 22:51:17+05:30,,1,1,123456,286951784,3,0.05,4018.43,0.0,0.0,-41.4,0.0,XAUUSD.s,Close Position,
54496163,286959281,2025-10-09 22:51:19+05:30,,1,1,123456,286951804,3,0.05,4018.92,0.0,0.0,-38.9,0.0,XAUUSD.s,Close Position,
